185.216.140.186 - - [03/Oct/2020:00:33:05 +0900] "GET /cache/global/img/gs.gif HTTP/1.1" 404 1040
110.46.98.8 - - [03/Oct/2020:15:29:21 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601706919171&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=%EA%B8%88%ED%98%B8%ED%8F%B4%EB%A6%AC%EC%BC%90(%EC%A3%BC)&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 43
110.46.98.8 - - [03/Oct/2020:15:29:44 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601706941649&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=01813&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 1293
110.46.98.8 - - [03/Oct/2020:15:30:08 +0900] "GET /ext6.5/build/classic/theme-triton/resources/images/grid/col-move-bottom.png HTTP/1.1" 200 1222
110.46.98.8 - - [03/Oct/2020:15:30:08 +0900] "GET /ext6.5/build/classic/theme-triton/resources/images/grid/col-move-top.png HTTP/1.1" 200 1222
176.113.115.214 - - [03/Oct/2020:15:42:23 +0900] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 1094
123.12.102.229 - - [03/Oct/2020:15:55:43 +0900] "GET /boaform/admin/formLogin?username=adminisp&psd=adminisp HTTP/1.0" 404 1040
78.108.177.53 - - [03/Oct/2020:16:04:49 +0900] "GET / HTTP/1.0" 200 776
110.46.98.8 - - [03/Oct/2020:16:06:02 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601709119211&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=04010&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 441
110.46.98.8 - - [03/Oct/2020:16:06:35 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601709152737&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=05226&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 1406
110.46.98.8 - - [03/Oct/2020:16:08:31 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601709268701&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=00046&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 898
110.46.98.8 - - [03/Oct/2020:16:08:53 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601709291006&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=03525&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 438
110.46.98.8 - - [03/Oct/2020:16:09:09 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601709306303&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=01813&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 1293
110.46.98.8 - - [03/Oct/2020:16:14:21 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601709618561&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=00064&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 487
110.46.98.8 - - [03/Oct/2020:16:15:00 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601709657539&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=06555&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 453
110.46.98.8 - - [03/Oct/2020:16:15:39 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601709696273&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=04010&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 441
110.46.98.8 - - [03/Oct/2020:16:19:30 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601709927480&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=05226&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 1406
40.77.167.123 - - [03/Oct/2020:16:42:39 +0900] "GET /HSPF01/common/login/login.jsp HTTP/1.1" 200 2479
176.113.115.214 - - [03/Oct/2020:17:06:09 +0900] "POST /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 1094
110.46.98.8 - - [03/Oct/2020:17:42:34 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601714911963&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=01081&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 43
110.46.98.8 - - [03/Oct/2020:17:42:42 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601714919964&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=04340&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 1313
110.46.98.8 - - [03/Oct/2020:17:43:28 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601714965891&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 1451700
110.46.98.8 - - [03/Oct/2020:17:43:45 +0900] "GET /HSPF01/common/sql/Combobox.jsp?_dc=1601714982940&query=&V_MAST_CD=MA02&page=1&start=0&limit=25 HTTP/1.1" 200 302
110.46.98.8 - - [03/Oct/2020:17:43:53 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601714991082&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=DO&page=1&start=0&limit=25 HTTP/1.1" 200 890851
110.46.98.8 - - [03/Oct/2020:17:44:05 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715002441&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=00000&V_S_BP_CD=&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=DO&page=1&start=0&limit=25 HTTP/1.1" 200 43
110.46.98.8 - - [03/Oct/2020:17:44:09 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715007100&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=DO&page=1&start=0&limit=25 HTTP/1.1" 200 890851
110.46.98.8 - - [03/Oct/2020:17:44:19 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715016262&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=DO&page=1&start=0&limit=25 HTTP/1.1" 200 890851
110.46.98.8 - - [03/Oct/2020:17:44:32 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715029529&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=04340&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=DO&page=1&start=0&limit=25 HTTP/1.1" 200 43
110.46.98.8 - - [03/Oct/2020:17:44:36 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715034282&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=04340&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 1313
110.46.98.8 - - [03/Oct/2020:17:45:23 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715080815&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=%EB%8C%80%EB%A9%B0%EC%95%97%E3%85%87%EC%82%AC&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 43
110.46.98.8 - - [03/Oct/2020:17:45:26 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715084050&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=01869&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 5864
110.46.98.8 - - [03/Oct/2020:17:45:34 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715091428&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=01869&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 5864
110.46.98.8 - - [03/Oct/2020:17:45:41 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715098580&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=00170&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 6986
110.46.98.8 - - [03/Oct/2020:17:45:46 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715103750&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=00064&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 487
110.46.98.8 - - [03/Oct/2020:17:45:48 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715106320&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=03434&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 1711
110.46.98.8 - - [03/Oct/2020:17:45:52 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715110200&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=03072&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 43
110.46.98.8 - - [03/Oct/2020:17:45:58 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715116359&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=03574&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 4268
110.46.98.8 - - [03/Oct/2020:17:46:07 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715124862&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=01813&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 1293
110.46.98.8 - - [03/Oct/2020:17:46:38 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715155771&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=00594&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 449
110.46.98.8 - - [03/Oct/2020:17:49:41 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715338479&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=(%EC%A3%BC)%EA%B1%B4%ED%99%94%EC%A0%95%EA%B3%B5&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 43
110.46.98.8 - - [03/Oct/2020:17:50:08 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715365459&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=00046&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 898
110.46.98.8 - - [03/Oct/2020:17:55:01 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715659188&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=00789&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 43
110.46.98.8 - - [03/Oct/2020:17:55:04 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715661527&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=01081&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 43
110.46.98.8 - - [03/Oct/2020:17:55:10 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715667553&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=04340&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 1313
110.46.98.8 - - [03/Oct/2020:17:57:49 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715826994&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=04246&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 459
110.46.98.8 - - [03/Oct/2020:17:58:20 +0900] "POST /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715857635 HTTP/1.1" 200 44
110.46.98.8 - - [03/Oct/2020:17:58:20 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715858195&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=04246&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 478
110.46.98.8 - - [03/Oct/2020:17:59:15 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715912389&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=06893&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 449
110.46.98.8 - - [03/Oct/2020:17:59:34 +0900] "POST /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715931662 HTTP/1.1" 200 44
110.46.98.8 - - [03/Oct/2020:17:59:34 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601715932001&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=06893&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 468
110.46.98.8 - - [03/Oct/2020:18:00:46 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601716004229&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=%20%ED%83%9C%EB%AA%85%ED%8F%AC%EB%A6%AC%ED%85%8D&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 43
110.46.98.8 - - [03/Oct/2020:18:00:48 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601716006332&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=%20%ED%83%9C%EB%AA%85%ED%8F%AC%EB%A6%AC%ED%85%8D&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 43
110.46.98.8 - - [03/Oct/2020:18:00:51 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601716009132&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=%20%ED%83%9C%EB%AA%85%ED%8F%AC%EB%A6%AC%ED%85%8D&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 43
110.46.98.8 - - [03/Oct/2020:18:01:09 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601716026692&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=00047&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 43
110.46.98.8 - - [03/Oct/2020:18:01:15 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601716033244&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=02377&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 3496
110.46.98.8 - - [03/Oct/2020:18:01:35 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601716052491&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=04804&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 481
110.46.98.8 - - [03/Oct/2020:18:02:28 +0900] "GET /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601716106113&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BDB&V_DN_DT_FR=2020-09-01T00%3A00%3A00&V_DN_DT_TO=2020-09-30T00%3A00%3A00&V_M_BP_CD=&V_S_BP_CD=02377&V_ITEM_CD=&V_ITEM_NM=&V_IV_TYPE=T&page=1&start=0&limit=25 HTTP/1.1" 200 3496
110.46.98.8 - - [03/Oct/2020:18:04:27 +0900] "POST /HSPF01/TOT/dn/s_dn_loc_tot_hspf/sql/S_DN_LOC_TOT_HSPF.jsp?_dc=1601716223414 HTTP/1.1" 200 44
